artist_id;genre;last_updated
00CoCNLLdB7cWFgA8NG5q9;argentine indie;2022-01-25 08:30:24.704870
00demsNI1p5KmzWGlrnrdh;argentine indie;2022-01-25 09:15:59.930561
00demsNI1p5KmzWGlrnrdh;argentine rock;2022-01-25 09:15:59.930561
00demsNI1p5KmzWGlrnrdh;latin rock;2022-01-25 09:15:59.930561
00demsNI1p5KmzWGlrnrdh;rock en espanol;2022-01-25 09:15:59.930561
00demsNI1p5KmzWGlrnrdh;rock nacional;2022-01-25 09:15:59.930561
00ii2VLLLhcMIc41jDRigo;grunge argentina;2022-01-25 09:16:09.660714
01m2XZ7m7rAz6KY3scTdaV;argentine hip hop;2022-01-25 09:17:29.877969
01m2XZ7m7rAz6KY3scTdaV;trap argentino;2022-01-25 09:17:29.877969
01m2XZ7m7rAz6KY3scTdaV;trap latino;2022-01-25 09:17:29.877969
01oUIqelrLi9NFC7Zrhea4;folclore salteno;2022-01-25 09:17:42.006391
01oUIqelrLi9NFC7Zrhea4;folklore argentino;2022-01-25 09:17:42.006391
01wwxIe4Qgb0a4PCfzBjsf;argentine indie;2022-01-25 09:18:27.594483
01wwxIe4Qgb0a4PCfzBjsf;argentine rock;2022-01-25 09:18:27.594483
01wwxIe4Qgb0a4PCfzBjsf;rock nacional;2022-01-25 09:18:27.594483
02Fy8xc637qLXQfU5672ON;rap underground argentino;2022-01-25 09:19:32.865558
02Nbktg6lCJiazPM6YYTMz;latin alternative;2022-01-25 09:21:17.568032
02Nbktg6lCJiazPM6YYTMz;latin arena pop;2022-01-25 09:21:17.568032
02Nbktg6lCJiazPM6YYTMz;latin rock;2022-01-25 09:21:17.568032
02Nbktg6lCJiazPM6YYTMz;rock en espanol;2022-01-25 09:21:17.568032
034CCWMfVThmBT8b3xXarS;electronica argentina;2022-01-25 09:22:29.057310
048Ps9xL1nU6dsliRDJi3y;argentine indie;2022-01-25 09:23:52.981993
048Ps9xL1nU6dsliRDJi3y;argentine rock;2022-01-25 09:23:52.981993
048Ps9xL1nU6dsliRDJi3y;latin rock;2022-01-25 09:23:52.981993
04zHqhsxLlamQ7uuGiL4IR;argentine indie;2022-01-25 09:24:27.110796
058J9PUxxznZCF54LRVQH5;manso indie;2022-01-25 09:24:40.641499
059ysTnWcrm4yFwTr0NDjc;argentine punk;2022-01-25 09:25:34.986524
059ysTnWcrm4yFwTr0NDjc;argentine rock;2022-01-25 09:25:34.986524
059ysTnWcrm4yFwTr0NDjc;latin alternative;2022-01-25 09:25:34.986524
059ysTnWcrm4yFwTr0NDjc;latin rock;2022-01-25 09:25:34.986524
059ysTnWcrm4yFwTr0NDjc;rock en espanol;2022-01-25 09:25:34.986524
059ysTnWcrm4yFwTr0NDjc;rock nacional;2022-01-25 09:25:34.986524
05BsKVA8goTXE7WLxDYTyo;latincore;2022-01-25 09:25:51.225925
05Klvqj5exVURUN4MSUYUW;latin arena pop;2022-01-25 09:26:25.005573
05NEGCiyDYaJtcPiagl46Y;cantautora argentina;2022-01-25 09:26:37.127984
05NEGCiyDYaJtcPiagl46Y;nuevo folklore mexicano;2022-01-25 09:26:37.127984
05ZAwD0EOxZwnzaiktvG0J;argentine telepop;2022-01-25 09:27:00.591510
05uOsFLijt0mUTxSD7OaLw;folklore argentino;2022-01-25 09:28:18.405423
06DO29typWCtcASe4WxsPz;latin american heavy psych;2022-01-25 09:28:40.691615
06QQ3RDBSwHo4hSt4EtcDv;folclore santiagueno;2022-01-25 09:29:00.542586
06XIqw5vu8FHgeRHvMly4V;indie nordeste argentino;2022-01-25 09:29:31.387959
06aNyu6LRacEalrWpQ4Iuw;folklore nuevo argentino;2022-01-25 09:29:41.838380
070BigOGVs8XZ4qkYcSL74;argentine metal;2022-01-25 09:30:24.289244
07S2B15CcvWG4jyfMhqx8X;argentine rock;2022-01-25 09:33:00.422776
07S2B15CcvWG4jyfMhqx8X;cantautor;2022-01-25 09:33:00.422776
07S2B15CcvWG4jyfMhqx8X;musica andina chilena;2022-01-25 09:33:00.422776
07S2B15CcvWG4jyfMhqx8X;nueva cancion;2022-01-25 09:33:00.422776
07S2B15CcvWG4jyfMhqx8X;rock nacional;2022-01-25 09:33:00.422776
07S2B15CcvWG4jyfMhqx8X;trova;2022-01-25 09:33:00.422776
07bbWpiqxdvHGMibWgoBQG;argentine indie rock;2022-01-25 09:33:21.968685
07bbWpiqxdvHGMibWgoBQG;indie platense;2022-01-25 09:33:21.968685
07wLlZI6zujQJjBdSyFmhQ;gypsy punk;2022-01-25 09:33:48.963209
085q57OvE341Q8n77AE9RT;argentine indie;2022-01-25 09:34:36.234470
085q57OvE341Q8n77AE9RT;argentine rock;2022-01-25 09:34:36.234470
085q57OvE341Q8n77AE9RT;rock nacional;2022-01-25 09:34:36.234470
08X5fKnU2tkjH4IeLnl8vt;tango;2022-01-25 09:35:13.444082
08r9ZpucGE4jjArjLmbjfc;indie folk argentino;2022-01-25 09:36:38.545624
093qfE0ckRSghm6m3wrm5e;argentine jazz;2022-01-25 09:37:18.200175
09BpCKSle4c7RbDtCuZXnv;argentine hip hop;2022-01-25 09:37:31.227435
09BpCKSle4c7RbDtCuZXnv;argentine indie;2022-01-25 09:37:31.227435
09BpCKSle4c7RbDtCuZXnv;latin funk;2022-01-25 09:37:31.227435
09PROCTxNcaOLXsPhb5czf;post-punk argentina;2022-01-25 09:37:46.363659
09Z8ZKx0g9HCsO9BiaYMwM;argentine heavy metal;2022-01-25 09:44:15.589566
09Z8ZKx0g9HCsO9BiaYMwM;argentine metal;2022-01-25 09:44:15.589566
09Z8ZKx0g9HCsO9BiaYMwM;latin metal;2022-01-25 09:44:15.589566
09dpFW4ZcLR3GjeG7GOJR8;argentine rock;2022-01-25 09:44:29.826363
09mGQqsZ1C5wVCsjycNaIg;cantautora argentina;2022-01-25 09:45:14.378176
09mGQqsZ1C5wVCsjycNaIg;indie folk argentino;2022-01-25 09:45:14.378176
0A4SU3ShIJoZ4FbzCoicF2;pop electronico;2022-01-25 09:45:41.160375
0B6mwRbxKrvUvklMk9571H;argentine indie;2022-01-25 09:46:54.395336
0BntHNt56FCbTMjSWq2iIG;argentine indie;2022-01-25 09:48:11.055853
0BntHNt56FCbTMjSWq2iIG;argentine rock;2022-01-25 09:48:11.055853
0BntHNt56FCbTMjSWq2iIG;pop electronico;2022-01-25 09:48:11.055853
0BqnaIeIaSncq1NPK4kpD2;cantautora argentina;2022-01-25 09:48:20.309908
0C6EtY3oRH8gYq8G58biMu;argentine hardcore;2022-01-25 09:49:26.725103
0C6EtY3oRH8gYq8G58biMu;argentine metal;2022-01-25 09:49:26.725103
0C9GmkE2ni3bXFaJbHw01b;argentine alternative rock;2022-01-25 09:49:53.091614
0CFMR3ZXAZ591sp0z2Hwjp;argentine rock;2022-01-25 09:51:15.182697
0CFMR3ZXAZ591sp0z2Hwjp;latin metal;2022-01-25 09:51:15.182697
0CFMR3ZXAZ591sp0z2Hwjp;rock en espanol;2022-01-25 09:51:15.182697
0CFMR3ZXAZ591sp0z2Hwjp;rock nacional;2022-01-25 09:51:15.182697
0CNbs9X3epGFpSMogR8WNQ;rosario indie;2022-01-25 09:52:23.787912
0CQbYSjJ6Iro254W7IdNGH;dark rock;2022-01-25 09:52:51.367739
0Cgas3vfskrETY9NgmrwHk;pop argentino;2022-01-25 09:53:17.689135
0CjS0CI9NnpXEhaS1FHJD0;indie folk argentino;2022-01-25 09:53:31.197382
0D5U7oXEE4dut2DPyUDLca;argentine rock;2022-01-25 09:54:12.765875
0D5U7oXEE4dut2DPyUDLca;latin alternative;2022-01-25 09:54:12.765875
0D5U7oXEE4dut2DPyUDLca;latin rock;2022-01-25 09:54:12.765875
0D5U7oXEE4dut2DPyUDLca;rock en espanol;2022-01-25 09:54:12.765875
0D5U7oXEE4dut2DPyUDLca;rock nacional;2022-01-25 09:54:12.765875
0Dy32zfSrQ332Bz8wsthKJ;argentine rock;2022-01-25 09:55:49.299618
0E8okIJZJy58uvxYajtFor;argentine indie rock;2022-01-25 09:56:00.566503
0E8wKk7IC4Se6Z3gS7S3Uv;argentine telepop;2022-01-25 09:56:14.572363
0EHTNOyiEIqOIkE5tlnV4u;argentine rock;2022-01-25 09:56:55.163997
0EMyouR696ghk1LQclnhUY;post-punk argentina;2022-01-25 09:57:15.702028
0F3ZJuR6nx8KCK6Kx3hYMs;musica puntana;2022-01-25 09:59:33.304753
0F8g05TYUOrtddFRLy1o7n;pop electronico;2022-01-25 09:59:51.153604
0FKNLDPhu59KiV2XclCg0s;argentine rock;2022-01-25 09:59:58.784541
0FKNLDPhu59KiV2XclCg0s;rock en espanol;2022-01-25 09:59:58.784541
0FKxcGGzdKtRWhU6t7nrC5;argentine jazz;2022-01-25 10:00:17.798531
0G0wjvWRWLREOBLLE1JcOQ;cantautora argentina;2022-01-25 10:01:10.020864
0G6VQf773ZIIYkKs8QnW1V;nuevo folklore argentino;2022-01-25 10:01:41.065478
0G7A5LzQAs2egiQl7hO5tV;argentine rock;2022-01-25 10:02:37.746608
0G7A5LzQAs2egiQl7hO5tV;post-punk argentina;2022-01-25 10:02:37.746608
0G7A5LzQAs2egiQl7hO5tV;rock en espanol;2022-01-25 10:02:37.746608
0G7A5LzQAs2egiQl7hO5tV;rock nacional;2022-01-25 10:02:37.746608
0GEBrC42d3MZT2LpDPh2qt;argentine indie;2022-01-25 10:03:11.110699
0GEBrC42d3MZT2LpDPh2qt;r&b argentino;2022-01-25 10:03:11.110699
0GUxqzAYRCveTfqBLhojnF;argentine indie;2022-01-25 10:04:00.544294
0Go2UvTYJFdzwk6HZXo9SR;guitarra argentina;2022-01-25 10:07:43.940006
0Go2UvTYJFdzwk6HZXo9SR;nuevo tango;2022-01-25 10:07:43.940006
0GpQz4Yq8a7bPTTD5PHihM;argentine indie rock;2022-01-25 10:08:02.473506
0GpQz4Yq8a7bPTTD5PHihM;indie platense;2022-01-25 10:08:02.473506
0GuraPIFtM2FHN6OlBblp2;indie cordoba;2022-01-25 10:08:25.093724
0H2F7Av3vGmVcC7h2wNGKN;indie folk argentino;2022-01-25 10:08:31.539968
0HNFg6mSgz7WLcN74CI3oT;argentine heavy metal;2022-01-25 10:09:25.151054
0HNFg6mSgz7WLcN74CI3oT;argentine metal;2022-01-25 10:09:25.151054
0HNFg6mSgz7WLcN74CI3oT;argentine rock;2022-01-25 10:09:25.151054
0HNFg6mSgz7WLcN74CI3oT;latin metal;2022-01-25 10:09:25.151054
0HNFg6mSgz7WLcN74CI3oT;rock nacional;2022-01-25 10:09:25.151054
0HPKgmAdMEXYUzI7vxLKBG;rosario indie;2022-01-25 10:09:39.879118
0HRRgz3RdNIFJUaeo811Be;folklore nuevo argentino;2022-01-25 10:10:10.347999
0HYUgUdEHBNraiQUdH40Io;argentine indie rock;2022-01-25 10:10:20.523504
0HYUgUdEHBNraiQUdH40Io;indie platense;2022-01-25 10:10:20.523504
0HkQCgOpr1j0ZqtnZQW4ky;folklore nuevo argentino;2022-01-25 10:10:45.415845
0Hkx0YcHHxDRRbH9WsSW0I;argentine hip hop;2022-01-25 10:11:08.848105
0Hkx0YcHHxDRRbH9WsSW0I;rap underground argentino;2022-01-25 10:11:08.848105
0Hkx0YcHHxDRRbH9WsSW0I;trap argentino;2022-01-25 10:11:08.848105
0HrREC22dh7WCLLtf5Tewy;nu-cumbia;2022-01-25 10:11:18.822431
0HrREC22dh7WCLLtf5Tewy;nuevo folklore argentino;2022-01-25 10:11:18.822431
0I1WYpWcgOGcnHeaw1w7ja;indie cordoba;2022-01-25 10:11:53.970339
0I9v5sjA1GZPSCQ5sXJ5hX;argentine indie rock;2022-01-25 10:12:39.427080
0IAWTLWnUIzKVQDTGoYJk2;chamame;2022-01-25 10:15:01.304976
0IAWTLWnUIzKVQDTGoYJk2;folclore santiagueno;2022-01-25 10:15:01.304976
0IAWTLWnUIzKVQDTGoYJk2;folklore argentino;2022-01-25 10:15:01.304976
0INoBCi7J5a9JCCFRO998H;argentine metal;2022-01-25 10:15:15.170677
0IRPT7hzEs6iBFYxFB3kmk;latin funk;2022-01-25 10:15:46.036561
0IRPT7hzEs6iBFYxFB3kmk;r&b argentino;2022-01-25 10:15:46.036561
0IvAbC3tfOhh7nPDuK3jVD;argentine alternative rock;2022-01-25 10:16:15.040728
0IvAbC3tfOhh7nPDuK3jVD;grunge argentina;2022-01-25 10:16:15.040728
0Iww53p8UY2oYtQhfzsSY9;bolero;2022-01-25 10:20:12.785187
0Iww53p8UY2oYtQhfzsSY9;cantautor;2022-01-25 10:20:12.785187
0Iww53p8UY2oYtQhfzsSY9;pop romantico;2022-01-25 10:20:12.785187
0Iww53p8UY2oYtQhfzsSY9;ranchera;2022-01-25 10:20:12.785187
0Iww53p8UY2oYtQhfzsSY9;trova;2022-01-25 10:20:12.785187
0J1AbzNzCjcNrGW7KUABe1;bases de freestyle;2022-01-25 10:20:23.204059
0JTnGDqSpxHY3n5smyIX9E;folklore nuevo argentino;2022-01-25 10:21:31.908018
0Jfw7IqjJXpXy8VNOEFHgZ;pop argentino;2022-01-25 10:21:52.049038
0JrdEHsuwvc3ZWUVSCxrC8;chamame;2022-01-25 10:22:27.000213
0JrdEHsuwvc3ZWUVSCxrC8;folclore jujeno;2022-01-25 10:22:27.000213
0JrdEHsuwvc3ZWUVSCxrC8;folklore argentino;2022-01-25 10:22:27.000213
0JrdEHsuwvc3ZWUVSCxrC8;zamba;2022-01-25 10:22:27.000213
0K59Fm1y7s3j498ueS4qzY;argentine rock;2022-01-25 10:23:55.376380
0K59Fm1y7s3j498ueS4qzY;folklore argentino;2022-01-25 10:23:55.376380
0K59Fm1y7s3j498ueS4qzY;folklore surero;2022-01-25 10:23:55.376380
0K59Fm1y7s3j498ueS4qzY;rock en espanol;2022-01-25 10:23:55.376380
0KCGTaCOKpcLx5zqHMl3Id;argentine reggae;2022-01-25 10:24:07.982905
0KLPX6qk5cOjGJqmtQCFKi;argentine hardcore;2022-01-25 10:24:34.689736
0KLPX6qk5cOjGJqmtQCFKi;latincore;2022-01-25 10:24:34.689736
0KZzqJc9WlgcdFk6tEaogG;argentine indie;2022-01-25 10:25:05.382997
0L2SCJoosQOW5BRqi9fEgL;folklore nuevo argentino;2022-01-25 10:25:25.133200
0L3FfPKmBS9yLVNVzulbUt;latin shoegaze;2022-01-25 10:25:36.170337
0LALueHEQunQ2d61fXGeZh;latin;2022-01-25 10:27:06.942821
0LALueHEQunQ2d61fXGeZh;latin pop;2022-01-25 10:27:06.942821
0LALueHEQunQ2d61fXGeZh;pop argentino;2022-01-25 10:27:06.942821
0LALueHEQunQ2d61fXGeZh;rock en espanol;2022-01-25 10:27:06.942821
0LALueHEQunQ2d61fXGeZh;tropical;2022-01-25 10:27:06.942821
0LK9If1St2K0xoq53oxtyp;techno argentina;2022-01-25 10:27:41.947165
0LlH3BrcSkLqcQ1flElWNJ;argentine reggae;2022-01-25 10:28:19.223399
0LlH3BrcSkLqcQ1flElWNJ;argentine rock;2022-01-25 10:28:19.223399
0LlH3BrcSkLqcQ1flElWNJ;latin alternative;2022-01-25 10:28:19.223399
0LlH3BrcSkLqcQ1flElWNJ;reggae en espanol;2022-01-25 10:28:19.223399
0LlH3BrcSkLqcQ1flElWNJ;rock en espanol;2022-01-25 10:28:19.223399
0LlH3BrcSkLqcQ1flElWNJ;ska argentino;2022-01-25 10:28:19.223399
0LqZpm0bjBwOjqcBQMXzpF;rosario indie;2022-01-25 10:28:27.213190
0Lvb0REREEhoj4mFcnkcI2;argentine hip hop;2022-01-25 10:28:38.487690
0Lvb0REREEhoj4mFcnkcI2;trap argentino;2022-01-25 10:28:38.487690
0MnPCfuBHVlqVLeA5cEUoR;manso indie;2022-01-25 10:29:22.853118
0MnPCfuBHVlqVLeA5cEUoR;pop electronico;2022-01-25 10:29:22.853118
0N5UHytroSiXQDSYuukHuv;grunge argentina;2022-01-25 10:29:44.251010
0N9TZYLIcufVLj5eQl5GLm;argentine hip hop;2022-01-25 10:30:50.020199
0N9TZYLIcufVLj5eQl5GLm;rap underground argentino;2022-01-25 10:30:50.020199
0NHnRbpuQBUmvZRu6JmKmM;rosario indie;2022-01-25 10:31:41.478829
0NmftytUMCkRMchne8I3hG;r&b argentino;2022-01-25 10:32:06.018731
0NrycpnYD7JcUCJS4rddM7;argentine metal;2022-01-25 10:32:33.619140
0OTIMYNed74COMnzTDR2uK;folclore santiagueno;2022-01-25 10:33:42.840708
0OTIMYNed74COMnzTDR2uK;folklore argentino;2022-01-25 10:33:42.840708
0OdeZASgfypHefnghEjCAD;argentine indie;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;argentine rock;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;latin alternative;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;latin funk;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;latin rock;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;r&b argentino;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;rock en espanol;2022-01-25 10:34:16.029391
0OdeZASgfypHefnghEjCAD;rock nacional;2022-01-25 10:34:16.029391
0OlWkzqEdsi0QqVte0MUCA;indie folk argentino;2022-01-25 10:34:45.728341
0OlWkzqEdsi0QqVte0MUCA;indie tucumano;2022-01-25 10:34:45.728341
0Ow3u7upUsqBVCKjEDYWBs;blues latinoamericano;2022-01-25 10:35:50.855849
0Ow3u7upUsqBVCKjEDYWBs;rock nacional;2022-01-25 10:35:50.855849
0Pe6sdPYZU8gPoiKdzSV5z;indie platense;2022-01-25 10:36:35.689953
0Pk6A0iFcoDjG1w0P1OMU2;argentine heavy metal;2022-01-25 10:37:03.773985
0Pk6A0iFcoDjG1w0P1OMU2;argentine metal;2022-01-25 10:37:03.773985
0Pk6A0iFcoDjG1w0P1OMU2;death  n  roll;2022-01-25 10:37:03.773985
0PrtUnmOnOGDoBOBRbu3Xs;latin american heavy psych;2022-01-25 10:37:15.094096
0Q7HmY08qjZ6SrCb9DYji7;argentine rock;2022-01-25 10:37:52.716379
0Q7HmY08qjZ6SrCb9DYji7;latin alternative;2022-01-25 10:37:52.716379
0Q7HmY08qjZ6SrCb9DYji7;latin rock;2022-01-25 10:37:52.716379
0Q7HmY08qjZ6SrCb9DYji7;rock en espanol;2022-01-25 10:37:52.716379
0Q7HmY08qjZ6SrCb9DYji7;rock nacional;2022-01-25 10:37:52.716379
0Q7HmY08qjZ6SrCb9DYji7;ska argentino;2022-01-25 10:37:52.716379
0QGxpxqDNqmCc8Jh5hbPHF;folklore cuyano;2022-01-25 10:38:08.096287
0QLkVX5UDeJyKxSA8z8mtj;electronica argentina;2022-01-25 10:38:16.772384
0Qk3hCr42h4toSVUyenSSI;argentine alternative rock;2022-01-25 10:38:26.648350
0Qk3hCr42h4toSVUyenSSI;indie cordoba;2022-01-25 10:38:26.648350
0Qvtl5SmfS18UPZI74nq5w;house argentino;2022-01-25 10:38:59.914741
0QxTjFrLEFggfuuj5yF2XK;folklore nuevo argentino;2022-01-25 10:39:13.695540
0R0FEEepfDr3js3lsGPykq;argentine heavy metal;2022-01-25 10:39:52.077147
0R0FEEepfDr3js3lsGPykq;argentine metal;2022-01-25 10:39:52.077147
0R0FEEepfDr3js3lsGPykq;argentine rock;2022-01-25 10:39:52.077147
0R0FEEepfDr3js3lsGPykq;latin metal;2022-01-25 10:39:52.077147
0R78vWs3FRPEtDpJOdVW6j;indie cordoba;2022-01-25 10:40:03.619110
0RA00V1O1yXoBBJTV0S7xQ;pop argentino;2022-01-25 10:40:14.334465
0RZvJL3AicNni7cisqcIxC;argentine rock;2022-01-25 10:40:39.605245
0RZvJL3AicNni7cisqcIxC;blues latinoamericano;2022-01-25 10:40:39.605245
0RZvJL3AicNni7cisqcIxC;rock nacional;2022-01-25 10:40:39.605245
0RlibgJa8rtPvVn415J6WN;argentine indie;2022-01-25 10:41:07.167692
0RlibgJa8rtPvVn415J6WN;pop argentino;2022-01-25 10:41:07.167692
0S9BuBCtPWNNiQgvXvk1y9;folklore nuevo argentino;2022-01-25 10:41:16.157938
0SJRX2SYdDO28KYsOTcPhn;argentine punk;2022-01-25 10:41:36.585237
0SNLGmgmNdilZPPtTrbIM1;latincore;2022-01-25 10:41:59.788504
0SnyKkoyBaB2fG8IJH4xmU;argentine rock;2022-01-25 10:42:58.644577
0SnyKkoyBaB2fG8IJH4xmU;latin alternative;2022-01-25 10:42:58.644577
0SnyKkoyBaB2fG8IJH4xmU;latin rock;2022-01-25 10:42:58.644577
0SnyKkoyBaB2fG8IJH4xmU;rock en espanol;2022-01-25 10:42:58.644577
0SnyKkoyBaB2fG8IJH4xmU;rock nacional;2022-01-25 10:42:58.644577
0SzGHC9KInmae0WJoM4aon;indie folk argentino;2022-01-25 10:43:27.907359
0T0PywKNSUN10HVK3VfkGl;indie tucumano;2022-01-25 10:43:36.825749
0TdpHmgTji0VJARVNgB9hc;latin alternative;2022-01-25 10:44:45.143140
0TdpHmgTji0VJARVNgB9hc;rock en espanol;2022-01-25 10:44:45.143140
0TdpHmgTji0VJARVNgB9hc;ska;2022-01-25 10:44:45.143140
0UAAJKwQZz8jVDoVtly8NA;argentine indie;2022-01-25 10:45:39.779256
0UAAJKwQZz8jVDoVtly8NA;argentine metal;2022-01-25 10:45:39.779256
0UAAJKwQZz8jVDoVtly8NA;argentine punk;2022-01-25 10:45:39.779256
0UAAJKwQZz8jVDoVtly8NA;argentine rock;2022-01-25 10:45:39.779256
0UMPlOFs93mGzc8Tvodno4;argentine punk;2022-01-25 10:45:52.282292
0UQXXL2K7lWc9x6JQ6NYeN;argentine alternative rock;2022-01-25 10:46:06.713614
0UQXXL2K7lWc9x6JQ6NYeN;indie cordoba;2022-01-25 10:46:06.713614
0UgMoItq2HrVT6sRUF9ouY;trap argentino;2022-01-25 10:46:43.640100
0Ui4zRsBPJ9o1udTplnlvB;indie folk argentino;2022-01-25 10:46:51.955122
0Uit4gta4PrT7HvUe8W2Xo;pop argentino;2022-01-25 10:47:18.430585
0Uj5tzATCM79E0dsbn4IWV;post-punk argentina;2022-01-25 10:47:26.539057
0UqAPNk5Q7nLF2kb2b77DG;folklore argentino;2022-01-25 10:48:20.991578
0UqAPNk5Q7nLF2kb2b77DG;polca paraguaya;2022-01-25 10:48:20.991578
0Ur3WRvY1bTrJ4jGCzKLid;argentine indie;2022-01-25 10:48:27.177015
0V6NHLhLytjvJfVUhsyVri;argentine indie;2022-01-25 10:49:11.304571
0V6NHLhLytjvJfVUhsyVri;indie platense;2022-01-25 10:49:11.304571
0VH1RzpQflN3Uo8uDwa0h1;argentine hardcore;2022-01-25 10:49:24.476377
0VJOeGxVUWTGFR9ebjf4bB;argentine alternative rock;2022-01-25 10:49:38.830879
0VJOeGxVUWTGFR9ebjf4bB;argentine rock;2022-01-25 10:49:38.830879
0VNECbJq5IY5GILV57p8VP;argentine hip hop;2022-01-25 10:49:54.532642
0VNECbJq5IY5GILV57p8VP;trap argentino;2022-01-25 10:49:54.532642
0VoT8cAuysDzIqIwxaLXfy;folklore cuyano;2022-01-25 10:50:50.937881
0W1EfnztQTHuv03MuMzWPe;argentine reggae;2022-01-25 10:51:18.671723
0W1EfnztQTHuv03MuMzWPe;argentine rock;2022-01-25 10:51:18.671723
0W1EfnztQTHuv03MuMzWPe;latin alternative;2022-01-25 10:51:18.671723
0W1EfnztQTHuv03MuMzWPe;latin rock;2022-01-25 10:51:18.671723
0W1EfnztQTHuv03MuMzWPe;reggae en espanol;2022-01-25 10:51:18.671723
0W1EfnztQTHuv03MuMzWPe;rock en espanol;2022-01-25 10:51:18.671723
0W1EfnztQTHuv03MuMzWPe;ska argentino;2022-01-25 10:51:18.671723
0WIn93XS8EmNaLPG3AZpeL;indie folk argentino;2022-01-25 10:51:53.003677
0WJeiQP3pmTsyREH7dx6Tw;rosario indie;2022-01-25 10:52:07.456332
0WZW3Jl8eZw8AWxBLrtfD7;chamame;2022-01-25 10:52:53.139646
0WZW3Jl8eZw8AWxBLrtfD7;folklore argentino;2022-01-25 10:52:53.139646
0WkSP88cRm1RGhsB8yTDIS;pop argentino;2022-01-25 10:53:30.969883
0WxE9bDwLMZ5YWtQRloTqz;argentine punk;2022-01-25 10:53:34.720629
0X0AFbtnfsFxLufoAKx1oZ;argentine reggae;2022-01-25 10:53:52.389325
0XOBqrYnlERnqaVEN4vIoD;ska argentino;2022-01-25 10:54:22.486610
0XOo1UrJtPQjLkILqMGusW;indie folk argentino;2022-01-25 10:54:32.430167
0Xo4VFS3v07L0GwIVkZLfg;argentine hip hop;2022-01-25 10:55:39.265819
0XsuWf5f3kRzml20heorPz;accordion;2022-01-25 10:56:35.044569
0XsuWf5f3kRzml20heorPz;argentine jazz;2022-01-25 10:56:35.044569
0XsuWf5f3kRzml20heorPz;bandoneon;2022-01-25 10:56:35.044569
0XsuWf5f3kRzml20heorPz;ecm-style jazz;2022-01-25 10:56:35.044569
0XsuWf5f3kRzml20heorPz;folclore salteno;2022-01-25 10:56:35.044569
0XsuWf5f3kRzml20heorPz;tango;2022-01-25 10:56:35.044569
0YJbC4MQ0KFv3bhFz8uUnx;folclore tucumano;2022-01-25 10:57:04.670138
0YJbC4MQ0KFv3bhFz8uUnx;nuevo folklore argentino;2022-01-25 10:57:04.670138
0Z9o3I9eXWLIenjeGcVApO;indie platense;2022-01-25 10:57:51.211918
0ZI2kh5ChL5J2asac6grFy;indie nordeste argentino;2022-01-25 10:58:22.593958
0ZiRsCKLvcfyDQwbMYgAhm;electronica argentina;2022-01-25 10:59:07.640519
0Zncosr79q01riJYbSBNA1;argentine rock;2022-01-25 10:59:58.759761
0Zncosr79q01riJYbSBNA1;latin alternative;2022-01-25 10:59:58.759761
0Zncosr79q01riJYbSBNA1;latin rock;2022-01-25 10:59:58.759761
0Zncosr79q01riJYbSBNA1;rock en espanol;2022-01-25 10:59:58.759761
0Zncosr79q01riJYbSBNA1;rock nacional;2022-01-25 10:59:58.759761
0Zq7qMNo2UXDat3Tzf0x2s;rap latina;2022-01-25 11:00:08.235021
0ZqTqI2yIMAtxEfDi0ZODe;argentine indie;2022-01-25 11:00:47.097075
0aJgv15DVDKvr0yWb5BzP1;argentine telepop;2022-01-25 11:01:43.251336
0aKp2H2NhywyGjgLTEKVJ4;argentine ambient;2022-01-25 11:01:56.191192
0as5jMGqciktSb5PDPlIZu;folclore santiagueno;2022-01-25 11:02:28.643136
0b6EPpiAHdb58P13g0CgB4;cantautora argentina;2022-01-25 11:02:47.968198
0bEinswrM8NYuppKnMljIg;argentine heavy metal;2022-01-25 11:03:10.510280
0bEinswrM8NYuppKnMljIg;argentine metal;2022-01-25 11:03:10.510280
0bEinswrM8NYuppKnMljIg;latin metal;2022-01-25 11:03:10.510280
0bEinswrM8NYuppKnMljIg;nightrun;2022-01-25 11:03:10.510280
0bHDwE9Cvadg3PyF14Mj7a;argentine indie rock;2022-01-25 11:03:29.802139
0bI566gNqVLuVAra7TXQp9;argentine punk;2022-01-25 11:04:22.233005
0bI566gNqVLuVAra7TXQp9;argentine rock;2022-01-25 11:04:22.233005
0bI566gNqVLuVAra7TXQp9;rosario indie;2022-01-25 11:04:22.233005
0bLFuSwXdxIiSksT4naa0D;argentine hardcore;2022-01-25 11:05:05.491852
0bLFuSwXdxIiSksT4naa0D;argentine punk;2022-01-25 11:05:05.491852
0bYQe0JDIjxkSHQoXlfngl;argentine hip hop;2022-01-25 11:05:27.233589
0bYQe0JDIjxkSHQoXlfngl;bases de freestyle;2022-01-25 11:05:27.233589
0bYQe0JDIjxkSHQoXlfngl;rap underground espanol;2022-01-25 11:05:27.233589
0c8nKm4dMvEoQZXiWpSEbE;indie platense;2022-01-25 11:06:56.236807
