artist_id;artist_name;bio;popularidad;followers;saved_albums;total_albums;spotify_url;image_640x640;image_320x320;image_60x60;last_updated
3DNMLHJG0m7pN6y8OB6SUI;anit;;0;4;1;2;https://open.spotify.com/artist/3DNMLHJG0m7pN6y8OB6SUI;https://i.scdn.co/image/ab67616d0000b2734f9a3dd1ca506c0a57e16eda;https://i.scdn.co/image/ab67616d00001e024f9a3dd1ca506c0a57e16eda;https://i.scdn.co/image/ab67616d000048514f9a3dd1ca506c0a57e16eda;2022-01-25 17:57:15.166029
3DSsplO70AYtroZKX7puWe;las modas;;1;74;2;2;https://open.spotify.com/artist/3DSsplO70AYtroZKX7puWe;https://i.scdn.co/image/ab67616d0000b2736bd55164e98c136e7ec0e8b0;https://i.scdn.co/image/ab67616d00001e026bd55164e98c136e7ec0e8b0;https://i.scdn.co/image/ab67616d000048516bd55164e98c136e7ec0e8b0;2022-01-25 17:57:20.407115
3DUEQUgLWLWMg2iYpq0f7d;carroña sharong;;0;289;3;3;https://open.spotify.com/artist/3DUEQUgLWLWMg2iYpq0f7d;https://i.scdn.co/image/ab6761610000e5eba6295b660944cf51fcfd3bf0;https://i.scdn.co/image/ab67616100005174a6295b660944cf51fcfd3bf0;https://i.scdn.co/image/ab6761610000f178a6295b660944cf51fcfd3bf0;2022-01-25 17:57:30.515723
3DVeRzu0HP8NppJUwvzBt3;desintegrar;;0;49;5;5;https://open.spotify.com/artist/3DVeRzu0HP8NppJUwvzBt3;https://i.scdn.co/image/ab6761610000e5eb571247a21a941775e6cb6d46;https://i.scdn.co/image/ab67616100005174571247a21a941775e6cb6d46;https://i.scdn.co/image/ab6761610000f178571247a21a941775e6cb6d46;2022-01-25 17:57:41.131201
3DX8U2aQ0cjwgbi2Y4HTmE;chaboncitos;;0;42;1;1;https://open.spotify.com/artist/3DX8U2aQ0cjwgbi2Y4HTmE;https://i.scdn.co/image/ab67616d0000b2732cfda08b3e8a2057daa3f6e0;https://i.scdn.co/image/ab67616d00001e022cfda08b3e8a2057daa3f6e0;https://i.scdn.co/image/ab67616d000048512cfda08b3e8a2057daa3f6e0;2022-01-25 17:57:48.401233
3DXjPgzeKx2q0xVhovVsxS;taura;;7;1099;5;5;https://open.spotify.com/artist/3DXjPgzeKx2q0xVhovVsxS;https://i.scdn.co/image/ab6761610000e5eb90d1a2bc1ccdffb5f4a51bdd;https://i.scdn.co/image/ab6761610000517490d1a2bc1ccdffb5f4a51bdd;https://i.scdn.co/image/ab6761610000f17890d1a2bc1ccdffb5f4a51bdd;2022-01-25 17:58:04.016566
3DdD9Fsjzm5A5TOdfF3sDt;queimada;;0;22;3;4;https://open.spotify.com/artist/3DdD9Fsjzm5A5TOdfF3sDt;https://i.scdn.co/image/ab67616d0000b2739b7f2ea88f650c34192a2f0c;https://i.scdn.co/image/ab67616d00001e029b7f2ea88f650c34192a2f0c;https://i.scdn.co/image/ab67616d000048519b7f2ea88f650c34192a2f0c;2022-01-25 17:58:13.049906
3DnlTB4No4W6fO6Qvghnm4;los brujos;;32;23822;6;19;https://open.spotify.com/artist/3DnlTB4No4W6fO6Qvghnm4;https://i.scdn.co/image/ab6761610000e5ebc8c52070edc9921858300c31;https://i.scdn.co/image/ab67616100005174c8c52070edc9921858300c31;https://i.scdn.co/image/ab6761610000f178c8c52070edc9921858300c31;2022-01-25 17:58:41.442003
3Druaa2RVnOrGw6IJMYBvg;mamazuka;;4;328;6;7;https://open.spotify.com/artist/3Druaa2RVnOrGw6IJMYBvg;https://i.scdn.co/image/ab6761610000e5ebeafdb230abc42d6a1316bcd5;https://i.scdn.co/image/ab67616100005174eafdb230abc42d6a1316bcd5;https://i.scdn.co/image/ab6761610000f178eafdb230abc42d6a1316bcd5;2022-01-25 17:58:51.885594
3DtIFsDMaYSiEqBB7YUsMw;blitto;;0;51;6;9;https://open.spotify.com/artist/3DtIFsDMaYSiEqBB7YUsMw;https://i.scdn.co/image/ab6761610000e5eb21677c415890a53c3e0e6ea1;https://i.scdn.co/image/ab6761610000517421677c415890a53c3e0e6ea1;https://i.scdn.co/image/ab6761610000f17821677c415890a53c3e0e6ea1;2022-01-25 17:59:11.412825
3DtcEY0rTApwdKnBTnjexw;the kavanaghs;;1;118;18;24;https://open.spotify.com/artist/3DtcEY0rTApwdKnBTnjexw;https://i.scdn.co/image/ab6761610000e5ebf8f2742f62a1c102ec968995;https://i.scdn.co/image/ab67616100005174f8f2742f62a1c102ec968995;https://i.scdn.co/image/ab6761610000f178f8f2742f62a1c102ec968995;2022-01-25 17:59:42.447195
3DuyAjZPBihNn1mPQIisic;leticia carelli;;3;365;4;8;https://open.spotify.com/artist/3DuyAjZPBihNn1mPQIisic;https://i.scdn.co/image/ab67616d0000b2735375918feb0080e9b2a7177b;https://i.scdn.co/image/ab67616d00001e025375918feb0080e9b2a7177b;https://i.scdn.co/image/ab67616d000048515375918feb0080e9b2a7177b;2022-01-25 17:59:56.877871
3DwVb6oP3Cduk5J79EdLrO;capitán saturno;;0;27;1;1;https://open.spotify.com/artist/3DwVb6oP3Cduk5J79EdLrO;https://i.scdn.co/image/ab67616d0000b273f60062838e0350d54745185b;https://i.scdn.co/image/ab67616d00001e02f60062838e0350d54745185b;https://i.scdn.co/image/ab67616d00004851f60062838e0350d54745185b;2022-01-25 18:00:08.859170
3E26J2an5nDqFRSheXjNwU;fiebre del sistema;;7;729;4;8;https://open.spotify.com/artist/3E26J2an5nDqFRSheXjNwU;https://i.scdn.co/image/ab6761610000e5ebfe86d1332da21d74d5c0e31a;https://i.scdn.co/image/ab67616100005174fe86d1332da21d74d5c0e31a;https://i.scdn.co/image/ab6761610000f178fe86d1332da21d74d5c0e31a;2022-01-25 18:00:16.667536
3E7NGbzUGlOjgYY8nvtijR;paco amoroso;;58;107254;16;17;https://open.spotify.com/artist/3E7NGbzUGlOjgYY8nvtijR;https://i.scdn.co/image/ab6761610000e5eb8de7e82f4aa069bbfdd5ac16;https://i.scdn.co/image/ab676161000051748de7e82f4aa069bbfdd5ac16;https://i.scdn.co/image/ab6761610000f1788de7e82f4aa069bbfdd5ac16;2022-01-25 18:00:33.558142
3ENoWjLU4pipeM9qGf8zsv;hërpes;;2;374;2;2;https://open.spotify.com/artist/3ENoWjLU4pipeM9qGf8zsv;https://i.scdn.co/image/ab67616d0000b273ec31bbe2c233696deb2c9a69;https://i.scdn.co/image/ab67616d00001e02ec31bbe2c233696deb2c9a69;https://i.scdn.co/image/ab67616d00004851ec31bbe2c233696deb2c9a69;2022-01-25 18:01:11.140325
3ERLy01wabDI7YR3BWrGeU;barahundas;;0;35;9;9;https://open.spotify.com/artist/3ERLy01wabDI7YR3BWrGeU;https://i.scdn.co/image/ab6761610000e5eb40294e49b41f93067a6010b3;https://i.scdn.co/image/ab6761610000517440294e49b41f93067a6010b3;https://i.scdn.co/image/ab6761610000f17840294e49b41f93067a6010b3;2022-01-25 18:01:38.013760
3EROv2G06fhHj8WTLlcEAs;iluminate;;13;1287;8;19;https://open.spotify.com/artist/3EROv2G06fhHj8WTLlcEAs;https://i.scdn.co/image/ab6761610000e5ebe72ded5cb2500cdf49807dac;https://i.scdn.co/image/ab67616100005174e72ded5cb2500cdf49807dac;https://i.scdn.co/image/ab6761610000f178e72ded5cb2500cdf49807dac;2022-01-25 18:02:07.598319
3EV9s2XnYthTphYvNZov6j;qome;;1;343;5;5;https://open.spotify.com/artist/3EV9s2XnYthTphYvNZov6j;https://i.scdn.co/image/ab6761610000e5eb9d965e9d3a63b231839966d2;https://i.scdn.co/image/ab676161000051749d965e9d3a63b231839966d2;https://i.scdn.co/image/ab6761610000f1789d965e9d3a63b231839966d2;2022-01-25 18:02:42.554342
3EaBe4hfdueqgM54F48541;osamenta;;10;3526;3;4;https://open.spotify.com/artist/3EaBe4hfdueqgM54F48541;https://i.scdn.co/image/ab6761610000e5eb35b892d60b5fc5cd5b28bb9f;https://i.scdn.co/image/ab6761610000517435b892d60b5fc5cd5b28bb9f;https://i.scdn.co/image/ab6761610000f17835b892d60b5fc5cd5b28bb9f;2022-01-25 18:03:21.588287
3EclXmabK68ogOyAQDEjtr;mysense;;1;47;3;3;https://open.spotify.com/artist/3EclXmabK68ogOyAQDEjtr;https://i.scdn.co/image/ab67616d0000b2734d3be93e995e90de3919f3d6;https://i.scdn.co/image/ab67616d00001e024d3be93e995e90de3919f3d6;https://i.scdn.co/image/ab67616d000048514d3be93e995e90de3919f3d6;2022-01-25 18:04:04.706528
3EgOjpbDrgmA0Y6ITxrs1N;proyecto maría;;0;19;7;7;https://open.spotify.com/artist/3EgOjpbDrgmA0Y6ITxrs1N;https://i.scdn.co/image/ab67616d0000b273f25e24df3ae429b1523ef8a2;https://i.scdn.co/image/ab67616d00001e02f25e24df3ae429b1523ef8a2;https://i.scdn.co/image/ab67616d00004851f25e24df3ae429b1523ef8a2;2022-01-25 18:04:42.049396
3Ei3FnuEuFhiGLeozxTPxc;sordos;;6;380;3;3;https://open.spotify.com/artist/3Ei3FnuEuFhiGLeozxTPxc;https://i.scdn.co/image/ab67616d0000b273275265ac127aa274854e2247;https://i.scdn.co/image/ab67616d00001e02275265ac127aa274854e2247;https://i.scdn.co/image/ab67616d00004851275265ac127aa274854e2247;2022-01-25 18:05:22.139070
3Es4Jt3KnlHP4CMLaT02Z3;luzmilareyes;;1;106;10;10;https://open.spotify.com/artist/3Es4Jt3KnlHP4CMLaT02Z3;https://i.scdn.co/image/ab6761610000e5ebca88e52a31b455579f53617d;https://i.scdn.co/image/ab67616100005174ca88e52a31b455579f53617d;https://i.scdn.co/image/ab6761610000f178ca88e52a31b455579f53617d;2022-01-25 18:05:48.171140
3EyInjEfEAgDCDG3ZFb0dL;mayoral;;1;122;6;10;https://open.spotify.com/artist/3EyInjEfEAgDCDG3ZFb0dL;https://i.scdn.co/image/ab6761610000e5eb4c7e1f02a2307ff25623a382;https://i.scdn.co/image/ab676161000051744c7e1f02a2307ff25623a382;https://i.scdn.co/image/ab6761610000f1784c7e1f02a2307ff25623a382;2022-01-25 18:06:29.710137
3EzXL7VjCiD6MhOKttsAuH;black yuru;;0;21;0;0;https://open.spotify.com/artist/3EzXL7VjCiD6MhOKttsAuH;;;;2022-01-25 18:07:01.596613
3F4LyTOlwym0YQmYBlbAAf;fútbol;;12;4306;13;14;https://open.spotify.com/artist/3F4LyTOlwym0YQmYBlbAAf;https://i.scdn.co/image/ab67616d0000b2735b6ecba4b2a74928e96378b6;https://i.scdn.co/image/ab67616d00001e025b6ecba4b2a74928e96378b6;https://i.scdn.co/image/ab67616d000048515b6ecba4b2a74928e96378b6;2022-01-25 18:07:50.631249
3F4fuKNeSb2ncAa9d6g908;marcelo ezquiaga;;22;1617;14;18;https://open.spotify.com/artist/3F4fuKNeSb2ncAa9d6g908;https://i.scdn.co/image/ab6761610000e5eb2fba0721f6786d5e5ba8f85d;https://i.scdn.co/image/ab676161000051742fba0721f6786d5e5ba8f85d;https://i.scdn.co/image/ab6761610000f1782fba0721f6786d5e5ba8f85d;2022-01-25 18:08:46.326003
3F5WXUqNBEb6FD8DT95miO;lautaro rios;;2;176;4;4;https://open.spotify.com/artist/3F5WXUqNBEb6FD8DT95miO;https://i.scdn.co/image/ab6761610000e5ebcf619d4fe21f7db75d24d053;https://i.scdn.co/image/ab67616100005174cf619d4fe21f7db75d24d053;https://i.scdn.co/image/ab6761610000f178cf619d4fe21f7db75d24d053;2022-01-25 18:08:58.373222
3F7tmAceXpq3KDAl6JbP02;caravana;;0;86;2;2;https://open.spotify.com/artist/3F7tmAceXpq3KDAl6JbP02;https://i.scdn.co/image/ab6761610000e5eb44ff2482423e27d20f2d85bc;https://i.scdn.co/image/ab6761610000517444ff2482423e27d20f2d85bc;https://i.scdn.co/image/ab6761610000f17844ff2482423e27d20f2d85bc;2022-01-25 18:09:32.378007
3FBbu2pq45GdsdcEImTSSb;la madre del borrego;;0;627;0;0;https://open.spotify.com/artist/3FBbu2pq45GdsdcEImTSSb;;;;2022-01-25 18:09:49.624801
3FCvgvuuHLOuCJL9hRkZMf;fede favrot;;0;68;4;4;https://open.spotify.com/artist/3FCvgvuuHLOuCJL9hRkZMf;https://i.scdn.co/image/ab6761610000e5eb4e75741c882fe7f8e67dba02;https://i.scdn.co/image/ab676161000051744e75741c882fe7f8e67dba02;https://i.scdn.co/image/ab6761610000f1784e75741c882fe7f8e67dba02;2022-01-25 18:09:59.636722
3FIFlkBCqeOewVa9hiNgwq;federico aubele;;43;26049;11;24;https://open.spotify.com/artist/3FIFlkBCqeOewVa9hiNgwq;https://i.scdn.co/image/ab6761610000e5eba7b84f4a848a26d01446507c;https://i.scdn.co/image/ab67616100005174a7b84f4a848a26d01446507c;https://i.scdn.co/image/ab6761610000f178a7b84f4a848a26d01446507c;2022-01-25 18:10:39.478823
3FIJfc1ht52vlPPH9CWChZ;extinción;;0;41;1;1;https://open.spotify.com/artist/3FIJfc1ht52vlPPH9CWChZ;https://i.scdn.co/image/ab6761610000e5eb863ecf00c36d5afaae61e146;https://i.scdn.co/image/ab67616100005174863ecf00c36d5afaae61e146;https://i.scdn.co/image/ab6761610000f178863ecf00c36d5afaae61e146;2022-01-25 18:10:58.795589
3FXD2eQcHOiacO9qXENLUN;bahiano;;47;75469;18;139;https://open.spotify.com/artist/3FXD2eQcHOiacO9qXENLUN;https://i.scdn.co/image/ab6761610000e5eb658cfddb5f088066c8648f7b;https://i.scdn.co/image/ab67616100005174658cfddb5f088066c8648f7b;https://i.scdn.co/image/ab6761610000f178658cfddb5f088066c8648f7b;2022-01-25 18:11:35.548125
3FhU9VOuC9TAxhQ8TxoeSv;bb estas muerto;;8;1036;2;2;https://open.spotify.com/artist/3FhU9VOuC9TAxhQ8TxoeSv;https://i.scdn.co/image/ab6761610000e5eb71620d3ee7542e4079d1288d;https://i.scdn.co/image/ab6761610000517471620d3ee7542e4079d1288d;https://i.scdn.co/image/ab6761610000f17871620d3ee7542e4079d1288d;2022-01-25 18:11:46.684647
3FjdJbt6Myq32uv7P4owM1;invisible;;48;124969;6;13;https://open.spotify.com/artist/3FjdJbt6Myq32uv7P4owM1;https://i.scdn.co/image/ab67616d0000b2734d52291a3146f5aea6013a69;https://i.scdn.co/image/ab67616d00001e024d52291a3146f5aea6013a69;https://i.scdn.co/image/ab67616d000048514d52291a3146f5aea6013a69;2022-01-25 18:12:31.717528
3G4TCWpt8NhfujxkIZsJiP;muromuk;;0;36;3;4;https://open.spotify.com/artist/3G4TCWpt8NhfujxkIZsJiP;https://i.scdn.co/image/ab6761610000e5eb77159288fc40f7d815f36049;https://i.scdn.co/image/ab6761610000517477159288fc40f7d815f36049;https://i.scdn.co/image/ab6761610000f17877159288fc40f7d815f36049;2022-01-25 18:12:53.693170
3GAWjD7TTFwE9UEq2P6izn;pegaso;;2;544;7;8;https://open.spotify.com/artist/3GAWjD7TTFwE9UEq2P6izn;https://i.scdn.co/image/ab6761610000e5eb8d5be03ed624ba4e89805686;https://i.scdn.co/image/ab676161000051748d5be03ed624ba4e89805686;https://i.scdn.co/image/ab6761610000f1788d5be03ed624ba4e89805686;2022-01-25 18:13:16.379302
3GDDrbnVlyfhi84cAVaZ6w;poly;;14;3257;12;15;https://open.spotify.com/artist/3GDDrbnVlyfhi84cAVaZ6w;https://i.scdn.co/image/ab6761610000e5eb8359128ea3b6082fabbc0f4c;https://i.scdn.co/image/ab676161000051748359128ea3b6082fabbc0f4c;https://i.scdn.co/image/ab6761610000f1788359128ea3b6082fabbc0f4c;2022-01-25 18:13:41.226232
3GE8JTP6culRQdzpzfqJRq;saint-andreu;;0;190;9;12;https://open.spotify.com/artist/3GE8JTP6culRQdzpzfqJRq;https://i.scdn.co/image/ab6761610000e5ebf355c0efe089e2780b60f566;https://i.scdn.co/image/ab67616100005174f355c0efe089e2780b60f566;https://i.scdn.co/image/ab6761610000f178f355c0efe089e2780b60f566;2022-01-25 18:14:07.407239
3GWJmRlc99fonOZJVITNYw;los robertones;;3;121;1;1;https://open.spotify.com/artist/3GWJmRlc99fonOZJVITNYw;https://i.scdn.co/image/ab67616d0000b273f9a88d409548fe7fabdc692e;https://i.scdn.co/image/ab67616d00001e02f9a88d409548fe7fabdc692e;https://i.scdn.co/image/ab67616d00004851f9a88d409548fe7fabdc692e;2022-01-25 18:14:40.799681
3GYZjO1Zf947RFWAyP1g7t;delfines voyeristas;;0;16;4;4;https://open.spotify.com/artist/3GYZjO1Zf947RFWAyP1g7t;https://i.scdn.co/image/ab6761610000e5ebc39de2b4004cd461d910469b;https://i.scdn.co/image/ab67616100005174c39de2b4004cd461d910469b;https://i.scdn.co/image/ab6761610000f178c39de2b4004cd461d910469b;2022-01-25 18:15:02.582925
3GdQtLSMOd4BYzUTjJqHv7;rivothriller;;0;341;1;1;https://open.spotify.com/artist/3GdQtLSMOd4BYzUTjJqHv7;https://i.scdn.co/image/ab6761610000e5eb0c6020e892f3522430681a6e;https://i.scdn.co/image/ab676161000051740c6020e892f3522430681a6e;https://i.scdn.co/image/ab6761610000f1780c6020e892f3522430681a6e;2022-01-25 18:15:07.362228
3GhK9yarHU8W0EZeKQThHY;tobe;;5;90;8;8;https://open.spotify.com/artist/3GhK9yarHU8W0EZeKQThHY;https://i.scdn.co/image/ab6761610000e5eb13af938d335f5fa435214b7c;https://i.scdn.co/image/ab6761610000517413af938d335f5fa435214b7c;https://i.scdn.co/image/ab6761610000f17813af938d335f5fa435214b7c;2022-01-25 18:15:36.034944
3GmAEo2lOqrVb7BrHvUS5M;eduardo falú;;32;25174;42;92;https://open.spotify.com/artist/3GmAEo2lOqrVb7BrHvUS5M;https://i.scdn.co/image/ab67616d0000b273e1c21657d4c9c57ba589eea8;https://i.scdn.co/image/ab67616d00001e02e1c21657d4c9c57ba589eea8;https://i.scdn.co/image/ab67616d00004851e1c21657d4c9c57ba589eea8;2022-01-25 18:17:41.803886
3GnFzutEEaDjH3yif6ErPn;romanes;;25;3433;6;8;https://open.spotify.com/artist/3GnFzutEEaDjH3yif6ErPn;https://i.scdn.co/image/ab6761610000e5eb7e984475dbb7ba974d3eea56;https://i.scdn.co/image/ab676161000051747e984475dbb7ba974d3eea56;https://i.scdn.co/image/ab6761610000f1787e984475dbb7ba974d3eea56;2022-01-25 18:18:03.247262
3GxVHDWBx7mKDXlhXX7gaI;fierro y cruz;;0;202;1;1;https://open.spotify.com/artist/3GxVHDWBx7mKDXlhXX7gaI;https://i.scdn.co/image/ab67616d0000b273c17ef44f531cfad12322c598;https://i.scdn.co/image/ab67616d00001e02c17ef44f531cfad12322c598;https://i.scdn.co/image/ab67616d00004851c17ef44f531cfad12322c598;2022-01-25 18:18:11.144291
3GyuDCfrKJCiWSkVGqG8Jf;tanta trampa;;0;8;1;1;https://open.spotify.com/artist/3GyuDCfrKJCiWSkVGqG8Jf;https://i.scdn.co/image/ab67616d0000b27387b510d93996e7970026a5c0;https://i.scdn.co/image/ab67616d00001e0287b510d93996e7970026a5c0;https://i.scdn.co/image/ab67616d0000485187b510d93996e7970026a5c0;2022-01-25 18:18:16.782865
3H4avqX9HQQW8mU3geiz6X;marton marton;;7;691;6;11;https://open.spotify.com/artist/3H4avqX9HQQW8mU3geiz6X;https://i.scdn.co/image/ab6761610000e5ebe040ad985a5a4de1f235c151;https://i.scdn.co/image/ab67616100005174e040ad985a5a4de1f235c151;https://i.scdn.co/image/ab6761610000f178e040ad985a5a4de1f235c151;2022-01-25 18:18:27.580490
3H7rDI8UZm8Ot3xSsRu47p;michelle billiet;;4;396;8;8;https://open.spotify.com/artist/3H7rDI8UZm8Ot3xSsRu47p;https://i.scdn.co/image/ab6761610000e5eb63f7a6785b9183f3f6c768ee;https://i.scdn.co/image/ab6761610000517463f7a6785b9183f3f6c768ee;https://i.scdn.co/image/ab6761610000f17863f7a6785b9183f3f6c768ee;2022-01-25 18:18:36.351110
3HKzYVs7aPDd0ut1X13oBu;los viajes;;0;48;6;6;https://open.spotify.com/artist/3HKzYVs7aPDd0ut1X13oBu;https://i.scdn.co/image/ab6761610000e5eb636c376c831d96909cf0a6be;https://i.scdn.co/image/ab67616100005174636c376c831d96909cf0a6be;https://i.scdn.co/image/ab6761610000f178636c376c831d96909cf0a6be;2022-01-25 18:18:44.867811
3HoRhVyLtW6YXkIPA4WNxr;marcos agüero;;1;87;6;6;https://open.spotify.com/artist/3HoRhVyLtW6YXkIPA4WNxr;https://i.scdn.co/image/ab67616d0000b27324d75bd51e36e95b4274c91f;https://i.scdn.co/image/ab67616d00001e0224d75bd51e36e95b4274c91f;https://i.scdn.co/image/ab67616d0000485124d75bd51e36e95b4274c91f;2022-01-25 18:18:51.047443
3HrbmsYpKjWH1lzhad7alj;los auténticos decadentes;;72;1551640;43;155;https://open.spotify.com/artist/3HrbmsYpKjWH1lzhad7alj;https://i.scdn.co/image/ab6761610000e5eb39bb27c9cc186cb2479a48d6;https://i.scdn.co/image/ab6761610000517439bb27c9cc186cb2479a48d6;https://i.scdn.co/image/ab6761610000f17839bb27c9cc186cb2479a48d6;2022-01-25 18:20:42.126403
3HsEpr0lLwltdTesdpkyfC;natalia barrionuevo;;25;8715;2;17;https://open.spotify.com/artist/3HsEpr0lLwltdTesdpkyfC;https://i.scdn.co/image/ab67616d0000b273002a87682cbbb459d067b907;https://i.scdn.co/image/ab67616d00001e02002a87682cbbb459d067b907;https://i.scdn.co/image/ab67616d00004851002a87682cbbb459d067b907;2022-01-25 18:20:53.705329
3Hzgas5FIjfylVoyVJI59N;ave tierra;;0;144;5;5;https://open.spotify.com/artist/3Hzgas5FIjfylVoyVJI59N;https://i.scdn.co/image/ab67616d0000b2730312e6a6c158f1a10a7ee6a5;https://i.scdn.co/image/ab67616d00001e020312e6a6c158f1a10a7ee6a5;https://i.scdn.co/image/ab67616d000048510312e6a6c158f1a10a7ee6a5;2022-01-25 18:21:08.463179
3IYKcXI1sFqT1ZtfyoW55C;knak;;43;12995;36;52;https://open.spotify.com/artist/3IYKcXI1sFqT1ZtfyoW55C;https://i.scdn.co/image/ab6761610000e5ebe6ad4d23a4052081a0b3f943;https://i.scdn.co/image/ab67616100005174e6ad4d23a4052081a0b3f943;https://i.scdn.co/image/ab6761610000f178e6ad4d23a4052081a0b3f943;2022-01-25 18:21:27.600243
3IYhiWVG1W6ctNeeRnSnYH;hipo;;0;40;1;1;https://open.spotify.com/artist/3IYhiWVG1W6ctNeeRnSnYH;https://i.scdn.co/image/ab6761610000e5ebd24203ee7e80203581ce4487;https://i.scdn.co/image/ab67616100005174d24203ee7e80203581ce4487;https://i.scdn.co/image/ab6761610000f178d24203ee7e80203581ce4487;2022-01-25 18:21:32.590824
3Ia15YD1C6OUu9pQevUcuP;bodega s blues;;0;88;2;2;https://open.spotify.com/artist/3Ia15YD1C6OUu9pQevUcuP;https://i.scdn.co/image/ab67616d0000b273a32b6ba0473f6129558726b8;https://i.scdn.co/image/ab67616d00001e02a32b6ba0473f6129558726b8;https://i.scdn.co/image/ab67616d00004851a32b6ba0473f6129558726b8;2022-01-25 18:21:40.845298
3Ib6KIEhkT9Funk4mqF4Lh;diosque;;30;9332;15;27;https://open.spotify.com/artist/3Ib6KIEhkT9Funk4mqF4Lh;https://i.scdn.co/image/ab6761610000e5ebea8e196a1c6d5993b49193c5;https://i.scdn.co/image/ab67616100005174ea8e196a1c6d5993b49193c5;https://i.scdn.co/image/ab6761610000f178ea8e196a1c6d5993b49193c5;2022-01-25 18:22:12.838233
3Ids0CrS7FCuhicAFu1h4R;willy iturri;;4;211;1;6;https://open.spotify.com/artist/3Ids0CrS7FCuhicAFu1h4R;https://i.scdn.co/image/ab6761610000e5eb9235529e4e06860c498534a0;https://i.scdn.co/image/ab676161000051749235529e4e06860c498534a0;https://i.scdn.co/image/ab6761610000f1789235529e4e06860c498534a0;2022-01-25 18:22:20.331916
3IeFt7bU5EF606QCGFZzLQ;maría eva albistur;;3;177;6;9;https://open.spotify.com/artist/3IeFt7bU5EF606QCGFZzLQ;https://i.scdn.co/image/ab6761610000e5ebd22bb401146a79f7fb641b95;https://i.scdn.co/image/ab67616100005174d22bb401146a79f7fb641b95;https://i.scdn.co/image/ab6761610000f178d22bb401146a79f7fb641b95;2022-01-25 18:22:34.002292
3IgxsTfJ2p4i9pzDn30Nsl;shaktoby;;0;10;1;1;https://open.spotify.com/artist/3IgxsTfJ2p4i9pzDn30Nsl;https://i.scdn.co/image/ab67616d0000b273f7a399a269b1a03573072aea;https://i.scdn.co/image/ab67616d00001e02f7a399a269b1a03573072aea;https://i.scdn.co/image/ab67616d00004851f7a399a269b1a03573072aea;2022-01-25 18:22:41.149759
3Iu0IJbOb4i9QtE3tDeAEL;me darás 1000 hijos;;8;1438;1;1;https://open.spotify.com/artist/3Iu0IJbOb4i9QtE3tDeAEL;https://i.scdn.co/image/ab67616d0000b273bce1bcac5704e3a22913398c;https://i.scdn.co/image/ab67616d00001e02bce1bcac5704e3a22913398c;https://i.scdn.co/image/ab67616d00004851bce1bcac5704e3a22913398c;2022-01-25 18:22:47.489064
3IwM0mQcc7e31ffCrJRtqV;desconcertados;;0;141;3;3;https://open.spotify.com/artist/3IwM0mQcc7e31ffCrJRtqV;https://i.scdn.co/image/ab6761610000e5eb12d8e228dc0cd1cf76a8ab41;https://i.scdn.co/image/ab6761610000517412d8e228dc0cd1cf76a8ab41;https://i.scdn.co/image/ab6761610000f17812d8e228dc0cd1cf76a8ab41;2022-01-25 18:23:00.470923
3IyuxBX0pwXqbeFI4DWmhG;riff;;46;97427;13;20;https://open.spotify.com/artist/3IyuxBX0pwXqbeFI4DWmhG;https://i.scdn.co/image/ab6761610000e5eb433c175f003f1ce8e0a709f8;https://i.scdn.co/image/ab67616100005174433c175f003f1ce8e0a709f8;https://i.scdn.co/image/ab6761610000f178433c175f003f1ce8e0a709f8;2022-01-25 18:23:36.638452
3J7erK4dCF3Ul43dMRA5PR;mam;;0;375;0;0;https://open.spotify.com/artist/3J7erK4dCF3Ul43dMRA5PR;;;;2022-01-25 18:23:40.868726
3JFwyhBDNkTU1S81AJA5mm;doble fuerza;;27;7692;9;13;https://open.spotify.com/artist/3JFwyhBDNkTU1S81AJA5mm;https://i.scdn.co/image/ab6761610000e5eb8dcf8495712691a99e257594;https://i.scdn.co/image/ab676161000051748dcf8495712691a99e257594;https://i.scdn.co/image/ab6761610000f1788dcf8495712691a99e257594;2022-01-25 18:24:11.221894
3JGkYP1X7liTn0IhJqFcMG;telescopios;;31;12629;13;13;https://open.spotify.com/artist/3JGkYP1X7liTn0IhJqFcMG;https://i.scdn.co/image/ab6761610000e5eb48b9ebf164cddd59fc4de4e4;https://i.scdn.co/image/ab6761610000517448b9ebf164cddd59fc4de4e4;https://i.scdn.co/image/ab6761610000f17848b9ebf164cddd59fc4de4e4;2022-01-25 18:24:29.330075
3JLpHUpc13PP0JgHTpw1ww;sancamaleon;;15;1603;6;9;https://open.spotify.com/artist/3JLpHUpc13PP0JgHTpw1ww;https://i.scdn.co/image/ab6761610000e5ebebe9eff0b9550d5807d4dac9;https://i.scdn.co/image/ab67616100005174ebe9eff0b9550d5807d4dac9;https://i.scdn.co/image/ab6761610000f178ebe9eff0b9550d5807d4dac9;2022-01-25 18:24:45.574849
3JMiYdkPRDf8QDIKbSXvOE;gustavo chazarreta;;23;991;7;11;https://open.spotify.com/artist/3JMiYdkPRDf8QDIKbSXvOE;https://i.scdn.co/image/ab6761610000e5ebb21d1a76a0b6f39b32ea1070;https://i.scdn.co/image/ab67616100005174b21d1a76a0b6f39b32ea1070;https://i.scdn.co/image/ab6761610000f178b21d1a76a0b6f39b32ea1070;2022-01-25 18:25:05.631902
