artist_id;key_count_C_minor;key_count_Db_minor;key_count_D_minor;key_count_Eb_minor;key_count_E_minor;key_count_F_minor;key_count_Gb_minor;key_count_G_minor;key_count_Ab_minor;key_count_A_minor;key_count_Bb_minor;key_count_B_minor;key_count_C_major;key_count_Db_major;key_count_D_major;key_count_Eb_major;key_count_E_major;key_count_F_major;key_count_Gb_major;key_count_G_major;key_count_Ab_major;key_count_A_major;key_count_Bb_major;key_count_B_major;loudness_count;loudness_mean;loudness_std;loudness_min;loudness_1Q;loudness_median;loudness_3Q;loudness_max;duration_count;duration_mean;duration_std;duration_min;duration_1Q;duration_median;duration_3Q;duration_max;tempo_count;tempo_mean;tempo_std;tempo_min;tempo_1Q;tempo_median;tempo_3Q;tempo_max;danceability_count;danceability_mean;danceability_std;danceability_min;danceability_1Q;danceability_median;danceability_3Q;danceability_max;energy_count;energy_mean;energy_std;energy_min;energy_1Q;energy_median;energy_3Q;energy_max;valence_count;valence_mean;valence_std;valence_min;valence_1Q;valence_median;valence_3Q;valence_max;speechiness_count;speechiness_mean;speechiness_std;speechiness_min;speechiness_1Q;speechiness_median;speechiness_3Q;speechiness_max;acousticness_count;acousticness_mean;acousticness_std;acousticness_min;acousticness_1Q;acousticness_median;acousticness_3Q;acousticness_max;instrumentalness_count;instrumentalness_mean;instrumentalness_std;instrumentalness_min;instrumentalness_1Q;instrumentalness_median;instrumentalness_3Q;instrumentalness_max;liveness_count;liveness_mean;liveness_std;liveness_min;liveness_1Q;liveness_median;liveness_3Q;liveness_max;last_updated
3mHrpuVcTg9KWO29SCccXb;0.0;1.0;1.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;1.0;1.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;23.0;-6.981;2.258;-15.603;-7.427;-6.557;-5.762;-4.839;23.0;257226.174;39862.691;199956.0;222351.0;257644.0;285968.0;348937.0;23.0;124.395;26.366;68.216;102.95;123.882;141.012;181.974;23.0;0.49;0.125;0.272;0.386;0.497;0.599;0.662;23.0;0.655;0.172;0.127;0.593;0.686;0.751;0.897;23.0;0.438;0.205;0.124;0.276;0.371;0.603;0.787;23.0;0.038;0.024;0.025;0.029;0.032;0.037;0.145;23.0;0.111;0.223;0.0;0.003;0.014;0.079;0.801;23.0;0.001;0.003;0.0;0.0;0.0;0.0;0.015;23.0;0.23;0.183;0.041;0.101;0.158;0.316;0.709;2022-01-31 12:58:07.491375
3mKVyrjH9etE2Dq2cDCEdf;3.0;0.0;1.0;0.0;5.0;1.0;2.0;0.0;0.0;2.0;1.0;5.0;10.0;1.0;5.0;0.0;2.0;1.0;0.0;4.0;0.0;5.0;0.0;0.0;48.0;-5.702;2.304;-12.653;-7.148;-5.616;-4.083;-1.529;48.0;243010.312;100017.644;101693.0;188373.0;226713.0;273269.5;759648.0;48.0;126.059;23.996;75.041;115.281;123.466;140.504;186.07;48.0;0.465;0.156;0.129;0.346;0.477;0.596;0.783;48.0;0.771;0.151;0.314;0.685;0.806;0.882;0.977;48.0;0.522;0.212;0.057;0.373;0.565;0.678;0.842;48.0;0.043;0.016;0.025;0.033;0.038;0.047;0.117;48.0;0.078;0.175;0.0;0.001;0.008;0.026;0.815;48.0;0.026;0.112;0.0;0.0;0.0;0.002;0.66;48.0;0.187;0.122;0.055;0.107;0.14;0.258;0.673;2022-01-31 12:58:08.057328
3mRDAQLXO24ixLibIGApWW;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;6.0;-8.308;1.44;-9.964;-9.442;-8.459;-7.092;-6.558;6.0;257595.667;76496.375;116664.0;244807.5;275250.0;305625.0;328000.0;6.0;118.832;13.977;100.038;110.685;120.092;123.803;140.184;6.0;0.492;0.144;0.346;0.401;0.49;0.501;0.753;6.0;0.599;0.067;0.515;0.552;0.603;0.63;0.7;6.0;0.466;0.195;0.102;0.44;0.513;0.595;0.632;6.0;0.04;0.01;0.028;0.031;0.04;0.047;0.054;6.0;0.013;0.012;0.001;0.004;0.009;0.023;0.027;6.0;0.265;0.307;0.006;0.034;0.151;0.43;0.767;6.0;0.171;0.129;0.076;0.102;0.123;0.166;0.425;2022-01-31 12:58:08.740980
3mUCOos2zBuJwus9Z1STuP;0.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;-11.91;3.386;-21.689;-12.616;-11.516;-9.733;-7.936;14.0;222879.643;49358.202;143872.0;200697.75;220361.5;244006.25;335970.0;14.0;113.18;26.789;87.002;100.014;110.018;112.086;195.973;14.0;0.548;0.143;0.245;0.468;0.555;0.641;0.767;14.0;0.457;0.141;0.045;0.44;0.478;0.533;0.639;14.0;0.533;0.248;0.204;0.338;0.512;0.754;0.931;14.0;0.036;0.007;0.029;0.031;0.034;0.04;0.053;14.0;0.267;0.285;0.014;0.045;0.212;0.302;0.871;14.0;0.002;0.005;0.0;0.0;0.0;0.0;0.02;14.0;0.121;0.076;0.033;0.082;0.097;0.136;0.341;2022-01-31 12:58:09.257614
3mVmj7yLYyjRFvY279FsIV;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;17.0;-9.168;1.529;-11.566;-10.144;-9.549;-8.461;-6.339;17.0;227567.235;48682.871;173201.0;196148.0;211432.0;249113.0;329046.0;17.0;129.078;30.519;100.047;109.94;120.041;124.985;189.936;17.0;0.59;0.104;0.395;0.508;0.602;0.676;0.731;17.0;0.513;0.155;0.318;0.441;0.473;0.584;0.975;17.0;0.337;0.212;0.131;0.157;0.295;0.406;0.771;17.0;0.048;0.074;0.025;0.028;0.029;0.033;0.335;17.0;0.469;0.318;0.008;0.175;0.637;0.662;0.861;17.0;0.611;0.307;0.0;0.596;0.707;0.783;0.915;17.0;0.166;0.113;0.082;0.125;0.135;0.17;0.575;2022-01-31 12:58:09.939296
3mZZtldYLAWjDTa2wDELvK;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0;-9.891;2.569;-13.612;-11.291;-10.435;-7.243;-5.968;13.0;199785.769;46169.544;148355.0;158457.0;198375.0;217158.0;302088.0;13.0;122.048;25.878;91.501;98.994;121.001;128.965;170.089;13.0;0.751;0.077;0.668;0.681;0.77;0.787;0.903;13.0;0.528;0.127;0.346;0.439;0.52;0.58;0.776;13.0;0.576;0.17;0.303;0.497;0.62;0.685;0.905;13.0;0.059;0.043;0.026;0.036;0.038;0.061;0.181;13.0;0.255;0.216;0.042;0.11;0.202;0.285;0.777;13.0;0.184;0.248;0.0;0.0;0.003;0.25;0.679;13.0;0.128;0.049;0.072;0.101;0.108;0.134;0.234;2022-01-31 12:58:10.658586
3mc7XxvKZILuN4nTMb12K3;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;7.0;0.0;2.0;2.0;0.0;6.0;0.0;2.0;0.0;0.0;30.0;-10.493;2.025;-15.429;-11.573;-10.264;-9.664;-6.424;30.0;159090.0;33130.345;86250.0;130660.25;164206.5;181662.5;211635.0;30.0;115.583;31.451;71.937;93.253;110.04;132.695;200.437;30.0;0.516;0.128;0.229;0.448;0.541;0.604;0.742;30.0;0.331;0.131;0.116;0.247;0.312;0.416;0.69;30.0;0.357;0.213;0.032;0.211;0.324;0.461;0.749;30.0;0.045;0.023;0.026;0.029;0.035;0.055;0.102;30.0;0.53;0.296;0.001;0.306;0.6;0.783;0.931;30.0;0.111;0.255;0.0;0.0;0.0;0.017;0.855;30.0;0.161;0.133;0.054;0.091;0.106;0.142;0.64;2022-01-31 12:58:11.381781
3mrFrZjfujaOttNRpDD4Vk;0.0;0.0;0.0;0.0;7.0;2.0;2.0;1.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;26.0;-7.607;1.808;-10.817;-8.723;-8.31;-6.399;-4.381;26.0;206313.308;36435.825;149132.0;179560.0;213907.5;225351.0;284702.0;26.0;109.992;26.474;83.591;96.547;100.616;117.742;180.012;26.0;0.531;0.12;0.326;0.467;0.553;0.639;0.707;26.0;0.47;0.227;0.181;0.267;0.382;0.603;0.915;26.0;0.485;0.278;0.067;0.23;0.452;0.743;0.895;26.0;0.07;0.045;0.028;0.036;0.041;0.092;0.158;26.0;0.635;0.22;0.15;0.485;0.636;0.777;0.975;;;;;;;;;26.0;0.149;0.116;0.075;0.109;0.111;0.114;0.636;2022-01-31 12:58:12.001938
3mx3aYHbWoXo67x4guQ9ww;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;13.0;-9.608;1.047;-10.836;-10.47;-9.907;-9.122;-7.735;13.0;275542.077;67816.222;182321.0;227368.0;259667.0;291803.0;401541.0;13.0;123.657;20.798;96.194;107.171;126.155;135.444;168.114;13.0;0.507;0.13;0.305;0.431;0.458;0.622;0.734;13.0;0.662;0.156;0.363;0.585;0.663;0.776;0.891;13.0;0.629;0.204;0.344;0.439;0.589;0.769;0.938;13.0;0.058;0.036;0.029;0.033;0.041;0.079;0.139;13.0;0.071;0.104;0.001;0.005;0.022;0.087;0.336;13.0;0.097;0.24;0.0;0.0;0.002;0.016;0.822;13.0;0.26;0.209;0.082;0.099;0.251;0.306;0.722;2022-01-31 12:58:12.897008
3n1OdWz1pWxa0GjpjFtLmH;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;12.0;-2.843;0.849;-4.392;-3.261;-2.441;-2.138;-2.103;12.0;248799.75;37752.372;197223.0;225861.25;249226.0;257351.5;311740.0;12.0;136.854;21.472;112.976;119.435;126.889;149.493;173.921;12.0;0.565;0.119;0.27;0.503;0.59;0.645;0.709;12.0;0.821;0.097;0.674;0.732;0.84;0.882;0.96;12.0;0.396;0.173;0.173;0.273;0.343;0.469;0.722;12.0;0.046;0.007;0.034;0.043;0.045;0.05;0.058;12.0;0.068;0.041;0.004;0.034;0.065;0.095;0.121;12.0;0.002;0.005;0.0;0.0;0.0;0.0;0.013;12.0;0.196;0.137;0.099;0.103;0.122;0.299;0.535;2022-01-31 12:58:13.412197
3n1dDrYqQq8IhGo7PSJKm7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;8.0;0.0;3.0;2.0;0.0;5.0;0.0;2.0;0.0;2.0;28.0;-11.434;1.851;-13.866;-12.878;-11.692;-10.856;-6.361;28.0;212969.679;31866.158;148731.0;184573.5;216008.0;233493.0;261381.0;28.0;127.093;31.719;72.025;99.757;128.484;152.033;200.081;28.0;0.55;0.132;0.231;0.48;0.584;0.628;0.765;28.0;0.447;0.146;0.234;0.332;0.458;0.487;0.952;28.0;0.397;0.193;0.074;0.322;0.39;0.509;0.963;28.0;0.035;0.011;0.024;0.03;0.033;0.038;0.068;28.0;0.282;0.261;0.005;0.058;0.215;0.384;0.857;28.0;0.134;0.265;0.0;0.001;0.016;0.086;0.857;28.0;0.155;0.057;0.076;0.111;0.146;0.182;0.287;2022-01-31 12:58:14.006947
3n4bsQdUztlsnOwCfEYsSI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;10.0;-14.214;1.292;-17.114;-14.866;-13.982;-13.305;-12.694;10.0;252896.4;51241.831;151920.0;221169.75;263930.0;275776.0;342240.0;10.0;90.564;16.295;76.821;79.331;81.089;97.899;120.53;10.0;0.328;0.085;0.234;0.273;0.318;0.337;0.477;10.0;0.196;0.037;0.106;0.187;0.192;0.226;0.231;10.0;0.134;0.062;0.047;0.104;0.12;0.168;0.232;10.0;0.033;0.007;0.028;0.029;0.032;0.034;0.048;10.0;0.875;0.074;0.769;0.824;0.882;0.942;0.965;10.0;0.653;0.193;0.361;0.463;0.724;0.773;0.913;10.0;0.124;0.026;0.094;0.109;0.115;0.13;0.169;2022-01-31 12:58:14.598782
3n7NU38giCm0SohNlqr8tZ;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;-10.437;0.795;-11.49;-10.79;-10.307;-9.955;-9.645;4.0;217568.0;17496.575;200112.0;204069.0;217078.0;230577.0;236004.0;4.0;110.714;16.555;95.516;101.958;106.64;115.396;134.063;4.0;0.619;0.118;0.456;0.575;0.646;0.69;0.728;4.0;0.679;0.081;0.599;0.642;0.662;0.699;0.791;4.0;0.602;0.164;0.36;0.579;0.664;0.687;0.723;4.0;0.063;0.012;0.05;0.056;0.062;0.069;0.079;4.0;0.083;0.046;0.038;0.053;0.076;0.106;0.143;4.0;0.022;0.033;0.0;0.0;0.009;0.031;0.07;4.0;0.304;0.118;0.129;0.285;0.352;0.371;0.383;2022-01-31 12:58:15.160842
3n7shxg8RhR4rDvvbTm2GR;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;7.0;-11.6;5.166;-22.153;-12.819;-8.878;-8.591;-7.346;7.0;233077.143;86652.099;86006.0;199412.5;213544.0;300082.5;333000.0;7.0;127.893;17.117;109.991;115.488;118.154;143.076;149.978;7.0;0.594;0.158;0.278;0.574;0.618;0.666;0.785;7.0;0.448;0.19;0.172;0.338;0.504;0.576;0.636;7.0;0.388;0.304;0.038;0.201;0.35;0.482;0.961;7.0;0.052;0.06;0.026;0.029;0.03;0.033;0.188;7.0;0.394;0.392;0.018;0.055;0.267;0.688;0.99;7.0;0.586;0.241;0.285;0.389;0.613;0.779;0.87;7.0;0.165;0.132;0.045;0.096;0.111;0.197;0.414;2022-01-31 12:58:15.656958
3nfazCvdC2F0ULZcIR7H8v;0.0;0.0;1.0;0.0;4.0;1.0;1.0;2.0;0.0;1.0;2.0;1.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;25.0;-7.411;2.252;-12.599;-8.501;-6.729;-5.885;-4.692;25.0;241432.64;69885.928;117800.0;193000.0;228100.0;279466.0;399000.0;25.0;112.793;27.102;75.093;99.979;104.896;114.988;179.744;25.0;0.681;0.119;0.427;0.587;0.707;0.77;0.893;25.0;0.735;0.141;0.493;0.642;0.735;0.836;0.978;25.0;0.643;0.187;0.202;0.55;0.623;0.819;0.897;25.0;0.07;0.041;0.03;0.037;0.06;0.088;0.177;25.0;0.131;0.187;0.004;0.039;0.078;0.128;0.768;25.0;0.168;0.312;0.0;0.0;0.001;0.097;0.951;25.0;0.178;0.096;0.044;0.103;0.17;0.247;0.367;2022-01-31 12:58:16.124774
3nkqXk8ivCGLRGsu9keagT;1.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;4.0;3.0;2.0;4.0;0.0;0.0;1.0;2.0;3.0;1.0;1.0;1.0;2.0;32.0;-10.778;2.991;-20.119;-12.994;-10.545;-8.782;-5.169;32.0;243066.0;76399.031;99188.0;195233.0;238658.5;281379.5;472755.0;32.0;131.808;20.811;108.912;124.514;128.012;130.353;219.323;32.0;0.576;0.129;0.239;0.48;0.594;0.66;0.806;32.0;0.601;0.167;0.059;0.491;0.627;0.736;0.87;32.0;0.323;0.22;0.043;0.203;0.24;0.464;0.957;32.0;0.046;0.015;0.03;0.035;0.041;0.052;0.105;32.0;0.134;0.247;0.0;0.003;0.025;0.095;0.961;32.0;0.258;0.342;0.0;0.002;0.037;0.522;0.929;32.0;0.199;0.148;0.068;0.099;0.136;0.234;0.608;2022-01-31 12:58:16.807437
3npqmbFpNzqVxiM7lRxc8l;2.0;2.0;1.0;0.0;0.0;0.0;5.0;6.0;0.0;0.0;0.0;6.0;6.0;0.0;7.0;0.0;4.0;2.0;0.0;10.0;1.0;12.0;1.0;2.0;67.0;-14.17;2.83;-19.275;-16.538;-13.678;-12.155;-7.213;67.0;256774.373;53966.936;167191.0;217873.0;257963.0;285000.0;411457.0;67.0;109.481;29.802;71.929;83.242;103.363;124.227;186.582;67.0;0.537;0.087;0.341;0.474;0.545;0.604;0.719;67.0;0.199;0.135;0.048;0.091;0.161;0.247;0.518;67.0;0.258;0.113;0.05;0.186;0.256;0.303;0.546;67.0;0.092;0.109;0.027;0.042;0.049;0.074;0.485;67.0;0.867;0.117;0.395;0.866;0.904;0.927;0.971;67.0;0.044;0.173;0.0;0.0;0.0;0.001;0.823;67.0;0.351;0.313;0.072;0.109;0.134;0.702;0.949;2022-01-31 12:58:17.557975
3nvWbHCZ2F1nqCfuVUy70v;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;10.0;-13.158;3.16;-18.04;-15.059;-12.774;-10.916;-8.496;10.0;181011.0;49097.326;121738.0;138226.5;171844.5;214553.25;252059.0;10.0;112.581;31.668;72.553;96.474;116.132;119.497;186.798;10.0;0.421;0.147;0.214;0.316;0.442;0.554;0.568;10.0;0.331;0.137;0.131;0.214;0.344;0.433;0.507;10.0;0.26;0.152;0.095;0.122;0.238;0.357;0.531;10.0;0.031;0.003;0.026;0.029;0.031;0.032;0.034;10.0;0.632;0.328;0.005;0.412;0.724;0.891;0.954;10.0;0.175;0.298;0.0;0.0;0.046;0.156;0.9;10.0;0.165;0.121;0.076;0.105;0.112;0.137;0.403;2022-01-31 12:58:18.218663
3oNG8uwMt1dUgWmCzApFsO;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;-11.591;11.818;-34.809;-6.837;-6.383;-5.331;-4.242;9.0;219569.111;46870.218;126289.0;213750.0;222500.0;242540.0;293449.0;9.0;111.841;29.933;64.588;91.947;120.006;130.005;154.015;9.0;0.382;0.179;0.062;0.309;0.473;0.493;0.542;9.0;0.74;0.405;0.006;0.893;0.947;0.961;0.966;9.0;0.147;0.118;0.03;0.04;0.136;0.204;0.392;9.0;0.091;0.035;0.037;0.055;0.101;0.122;0.135;9.0;0.119;0.32;0.0;0.0;0.002;0.02;0.97;9.0;0.79;0.097;0.653;0.745;0.752;0.859;0.928;9.0;0.243;0.202;0.055;0.096;0.129;0.393;0.599;2022-01-31 12:58:18.794888
3ojLcUrA9p0NWh8aFGG789;0.0;2.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;-7.788;2.216;-13.593;-8.841;-6.939;-6.393;-5.807;13.0;227825.846;47611.632;155567.0;187933.0;240660.0;259946.0;301672.0;13.0;114.262;17.839;87.963;104.012;110.991;117.958;159.932;13.0;0.601;0.07;0.5;0.551;0.585;0.683;0.699;13.0;0.695;0.139;0.398;0.676;0.728;0.761;0.881;13.0;0.535;0.167;0.222;0.44;0.543;0.667;0.808;13.0;0.039;0.009;0.03;0.036;0.037;0.042;0.064;13.0;0.057;0.14;0.0;0.002;0.011;0.019;0.513;13.0;0.035;0.056;0.0;0.0;0.0;0.062;0.16;13.0;0.137;0.079;0.054;0.088;0.116;0.16;0.361;2022-01-31 12:58:19.578120
3ou3XMRNmyDSy6gnC1bSgN;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;12.0;-7.324;1.863;-10.254;-8.674;-7.285;-5.98;-4.457;12.0;133065.333;18528.246;90739.0;129300.0;141790.0;142981.0;151000.0;12.0;116.543;33.578;74.993;90.305;109.976;142.411;167.258;12.0;0.752;0.103;0.539;0.703;0.768;0.816;0.926;12.0;0.599;0.101;0.473;0.506;0.579;0.69;0.751;12.0;0.587;0.279;0.178;0.375;0.628;0.825;0.909;12.0;0.14;0.101;0.035;0.07;0.112;0.175;0.401;12.0;0.275;0.255;0.02;0.062;0.136;0.532;0.688;12.0;0.034;0.08;0.0;0.0;0.0;0.0;0.242;12.0;0.118;0.058;0.061;0.092;0.108;0.128;0.287;2022-01-31 12:58:20.220263
3ovuBkJu8fBF8u6u8s0DfB;2.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;6.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;27.0;-10.683;1.887;-15.457;-11.766;-10.632;-9.44;-7.086;27.0;175688.185;38794.825;133940.0;145608.0;165013.0;192779.0;290960.0;27.0;120.639;24.45;85.263;100.427;121.385;130.908;197.032;27.0;0.413;0.088;0.231;0.358;0.418;0.476;0.594;27.0;0.381;0.112;0.164;0.3;0.37;0.434;0.613;27.0;0.262;0.16;0.061;0.152;0.232;0.3;0.73;27.0;0.031;0.004;0.026;0.028;0.03;0.033;0.042;27.0;0.547;0.261;0.116;0.318;0.615;0.774;0.966;27.0;0.131;0.212;0.001;0.007;0.064;0.122;0.819;27.0;0.142;0.082;0.067;0.102;0.113;0.14;0.383;2022-01-31 12:58:21.227653
3owLmU6iZfD6P81bj2bmdT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;-11.794;1.682;-15.266;-12.445;-11.931;-10.729;-9.631;9.0;234565.778;48100.954;151243.0;216015.0;223963.0;274506.0;296983.0;9.0;121.628;6.27;112.138;120.141;121.148;122.936;135.608;9.0;0.808;0.066;0.737;0.749;0.818;0.858;0.923;9.0;0.575;0.12;0.395;0.487;0.614;0.668;0.727;9.0;0.647;0.231;0.125;0.632;0.733;0.796;0.878;9.0;0.054;0.013;0.038;0.042;0.051;0.062;0.076;9.0;0.079;0.077;0.003;0.012;0.033;0.155;0.187;9.0;0.02;0.043;0.0;0.0;0.003;0.02;0.133;9.0;0.174;0.16;0.059;0.074;0.109;0.191;0.556;2022-01-31 12:58:21.991366
3pAUKzHUqng1ZBZdBhfGQ1;0.0;2.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;28.0;-5.955;2.755;-9.947;-7.798;-6.873;-3.642;-0.686;28.0;178362.5;38903.037;111373.0;148373.25;175906.5;202383.25;251226.0;28.0;127.784;28.146;75.006;103.255;134.976;142.971;178.008;28.0;0.508;0.124;0.182;0.428;0.524;0.572;0.716;28.0;0.793;0.127;0.58;0.71;0.789;0.915;0.976;28.0;0.522;0.223;0.118;0.369;0.47;0.7;0.926;28.0;0.068;0.068;0.024;0.033;0.042;0.069;0.293;28.0;0.128;0.13;0.005;0.025;0.087;0.181;0.427;28.0;0.003;0.011;0.0;0.0;0.0;0.0;0.054;28.0;0.165;0.094;0.065;0.086;0.161;0.192;0.349;2022-01-31 12:58:22.461125
3pEC4rTGpWqyBSmn6NEn8L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;18.0;-5.31;0.838;-7.549;-5.794;-5.181;-4.741;-4.364;18.0;377628.556;212300.365;212692.0;283398.25;295922.5;328765.25;1064245.0;18.0;120.697;27.729;87.37;105.999;111.021;125.78;200.031;18.0;0.491;0.124;0.269;0.372;0.548;0.583;0.678;18.0;0.93;0.122;0.451;0.945;0.961;0.976;0.994;18.0;0.143;0.106;0.038;0.074;0.114;0.154;0.45;18.0;0.145;0.104;0.071;0.095;0.119;0.149;0.525;18.0;0.009;0.017;0.0;0.001;0.003;0.007;0.068;18.0;0.014;0.02;0.0;0.001;0.005;0.014;0.068;18.0;0.362;0.275;0.044;0.133;0.336;0.372;0.908;2022-01-31 12:58:23.027569
3pTLvHIr9bkogO6xwNa64t;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;8.0;0.0;5.0;1.0;4.0;1.0;0.0;10.0;0.0;8.0;0.0;0.0;44.0;-10.539;3.287;-20.402;-11.919;-9.936;-8.262;-5.908;44.0;226179.182;45667.502;152874.0;197628.0;219418.5;246725.0;416522.0;44.0;118.725;25.431;89.936;100.082;111.174;130.292;203.913;44.0;0.593;0.12;0.308;0.506;0.607;0.685;0.814;44.0;0.494;0.187;0.114;0.352;0.497;0.652;0.855;44.0;0.537;0.247;0.088;0.341;0.549;0.714;0.966;44.0;0.05;0.049;0.024;0.028;0.032;0.044;0.286;44.0;0.483;0.298;0.001;0.28;0.399;0.735;0.947;44.0;0.001;0.004;0.0;0.0;0.0;0.0;0.021;44.0;0.153;0.083;0.067;0.101;0.117;0.185;0.417;2022-01-31 12:58:23.572538
3pTWAFyNAmrKy7QLJvlxTc;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;6.0;0.0;1.0;4.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;25.0;-6.397;1.136;-8.709;-6.906;-6.529;-5.72;-3.995;25.0;226034.36;27206.196;176165.0;214734.0;225612.0;242136.0;287860.0;25.0;122.202;19.89;74.017;109.966;123.98;136.053;164.071;25.0;0.532;0.094;0.306;0.489;0.535;0.571;0.697;25.0;0.632;0.128;0.436;0.53;0.59;0.735;0.867;25.0;0.408;0.245;0.06;0.195;0.438;0.523;0.864;25.0;0.031;0.006;0.024;0.027;0.029;0.033;0.049;25.0;0.244;0.162;0.005;0.103;0.254;0.35;0.563;25.0;0.006;0.02;0.0;0.0;0.0;0.0;0.098;25.0;0.128;0.061;0.057;0.09;0.106;0.142;0.309;2022-01-31 12:58:24.587743
3pVEc3PpqlTFKHbeDXyTIR;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;14.0;-6.114;2.992;-13.046;-6.523;-5.556;-4.288;-2.605;14.0;209779.286;55552.268;104582.0;170976.25;207655.5;251704.0;309289.0;14.0;137.83;26.915;103.019;112.696;138.096;165.545;174.045;14.0;0.458;0.132;0.18;0.408;0.466;0.492;0.804;14.0;0.831;0.087;0.665;0.758;0.824;0.913;0.942;14.0;0.351;0.248;0.075;0.166;0.291;0.479;0.896;14.0;0.076;0.103;0.026;0.039;0.043;0.045;0.42;14.0;0.054;0.135;0.0;0.0;0.0;0.003;0.374;14.0;0.203;0.299;0.0;0.0;0.029;0.403;0.916;14.0;0.128;0.085;0.044;0.077;0.098;0.153;0.355;2022-01-31 12:58:25.338271
